Field=#~Integer~#~50|Field=Case/Package~String~Case/Package~100|Field=Category~String~Category~100|Field=Description~String~Description~100|Field=Footprint~String~Footprint~100|Field=LibRef~String~LibRef~100|Field=Manufacturer 1~String~Manufacturer 1~100|Field=Manufacturer Part Number 1~String~Manufacturer Part Number 1~100|Field=Quantity~Integer~Quantity~100|Field=Supplier 1~String~Supplier 1~100|Field=Supplier Currency 1~String~Supplier Currency 1~100|Field=Supplier Order Qty 1~Integer~Supplier Order Qty 1~100|Field=Supplier Part Number 1~String~Supplier Part Number 1~100|Field=Supplier Stock 1~Integer~Supplier Stock 1~100|Field=Supplier Subtotal 1~Float~Supplier Subtotal 1~100|Field=Supplier Unit Price 1~Float~Supplier Unit Price 1~100|ReportField=Currency~<none>|ReportField=ProductionQuantity~1|ReportField=ProjectFileName~ACDC_Flyback.PrjPcb|ReportField=ProjectFullPath~D:\Work\Altium\My Projects\ACDC_Flyback\ACDC_Flyback.PrjPcb|ReportField=Title~Bill of Materials For Project [ACDC_Flyback.PrjPcb] (No PCB Document Selected)|ReportField=TotalQuantity~31|ReportField=ReportTime~1:52:21 PM|ReportField=ReportDate~10/15/2019|ReportField=ReportDateTime~10/15/2019 1:52:21 PM|ReportField=OutputName~Bill of Materials|ReportField=OutputType~BOM_PartType|ReportField=GeneratorName~BOM|ReportField=GeneratorDescription~Bill of Materials|ReportField=VariantName~None|ReportField=Address1~|ReportField=Address2~|ReportField=Address3~|ReportField=Address4~|ReportField=Application_BuildNumber~|ReportField=ApprovedBy~|ReportField=Author~|ReportField=CheckedBy~|ReportField=CompanyName~|ReportField=CurrentDate~10/15/2019|ReportField=CurrentTime~1:37:30 PM|ReportField=Date~|ReportField=DocumentFullPathAndName~D:\Work\Altium\My Projects\ACDC_Flyback\ACDC_Flyback.SchDoc|ReportField=DocumentName~ACDC_Flyback.SchDoc|ReportField=DocumentNumber~|ReportField=DrawnBy~|ReportField=Engineer~|ReportField=ImagePath~|ReportField=ModifiedDate~10/15/2019|ReportField=Organization~|ReportField=ProjectName~ACDC_Flyback.PrjPcb|ReportField=Revision~|ReportField=Rule~|ReportField=SheetNumber~|ReportField=SheetTotal~|ReportField=Time~|ReportField=Title~|ReportField=DataSourceFileName~ACDC_Flyback.PrjPcb|ReportField=DataSourceFullPath~D:\Work\Altium\My Projects\ACDC_Flyback\ACDC_Flyback.PrjPcb|ReportField=PCBConfigurationName~Sources|ReportField=Item~|ReportField=ItemRevision~|ReportField=ItemAndRevision~|ReportField=ItemRevisionBase~|ReportField=ItemRevisionLevel1~|ReportField=ItemRevisionLevel2~|ReportField=ItemRevisionLevel1AndBase~|ReportField=ItemRevisionLevel2AndLevel1~
11|Radial|Inductors|IND 1MH 180MA 4 OHM TH|IND 4mm BLUE|SBC2-102-181|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DKEMET%26mpn%3DSBC2-102-181%26seller%3DDigi-Key%26sku%3D399-18899-ND%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}KEMET{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DKEMET%26mpn%3DSBC2-102-181%26seller%3DDigi-Key%26sku%3D399-18899-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}SBC2-102-181{URL.TIP}Manufacturer|2|Digi-Key|Loading...||{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DKEMET%26mpn%3DSBC2-102-181%26seller%3DDigi-Key%26sku%3D399-18899-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}399-18899-ND{URL.TIP}Supplier|0||
12|Radial|Inductors|IND 3u3 5.5A 25 MOHM TH|IND 4mm BLACK|RL622-3R3K-RC|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DBourns%26mpn%3DRL622-3R3K-RC%26seller%3DDigi-Key%26sku%3DM9978-ND%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}Bourns{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DBourns%26mpn%3DRL622-3R3K-RC%26seller%3DDigi-Key%26sku%3DM9978-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}RL622-3R3K-RC{URL.TIP}Manufacturer|1|Digi-Key|Loading...||{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DBourns%26mpn%3DRL622-3R3K-RC%26seller%3DDigi-Key%26sku%3DM9978-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}M9978-ND{URL.TIP}Supplier|14097||
13|DIP|Integrated Circuits|IC TNY268PN OFF LINE SWITCHER, DIP8, 268|DIP8|TNY268PN|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DPower%2520Integrations%26mpn%3DTNY268PN%26seller%3DDigi-Key%26sku%3D596-1055-5-ND%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}Power%20Integrations{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DPower%2520Integrations%26mpn%3DTNY268PN%26seller%3DDigi-Key%26sku%3D596-1055-5-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}TNY268PN{URL.TIP}Manufacturer|1|Digi-Key|Loading...||{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DPower%2520Integrations%26mpn%3DTNY268PN%26seller%3DDigi-Key%26sku%3D596-1055-5-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}596-1055-5-ND{URL.TIP}Supplier|13651||
14|TO-92-3|Integrated Circuits|IC TL431 VREF SHUNT ADJ TO92-3|TO-92 (TO-226)|TL431ACLPRAG|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DON%2520Semiconductor%26mpn%3DTL431ACLPRAG%26seller%3DDigi-Key%26sku%3DTL431ACLPRAGOSCT-ND%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}ON%20Semiconductor{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DON%2520Semiconductor%26mpn%3DTL431ACLPRAG%26seller%3DDigi-Key%26sku%3DTL431ACLPRAGOSCT-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}TL431ACLPRAG{URL.TIP}Manufacturer|1|Digi-Key|Loading...||{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DON%2520Semiconductor%26mpn%3DTL431ACLPRAG%26seller%3DDigi-Key%26sku%3DTL431ACLPRAGOSCT-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}TL431ACLPRAGOSCT-ND{URL.TIP}Supplier|6334||
15|PDIP|Optoisolators|OPT DC-IN 1-CH Transistor DC-OUT 4-Pin PDIP|LTV-8x7|LTV-817-A|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DVishay%2520Lite-On%26mpn%3DLTV-817-A%26seller%3DDigi-Key%26sku%3D160-2037-5-ND%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}Vishay%20Lite-On{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DVishay%2520Lite-On%26mpn%3DLTV-817-A%26seller%3DDigi-Key%26sku%3D160-2037-5-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}LTV-817-A{URL.TIP}Manufacturer|1|Digi-Key|Loading...||{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DVishay%2520Lite-On%26mpn%3DLTV-817-A%26seller%3DDigi-Key%26sku%3D160-2037-5-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}160-2037-5-ND{URL.TIP}Supplier|12008||
16|Axial|Resistors|RES T/H 10 OHM 2W Wirewound 5% ±200ppm/C Conformal AXL Ammo Pack|RES V 2W 5mm|FW20A10R0JA|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DBourns%26mpn%3DFW20A10R0JA%26seller%3DDigi-Key%26sku%3DFW20A10R0JACT-ND%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}Bourns{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DBourns%26mpn%3DFW20A10R0JA%26seller%3DDigi-Key%26sku%3DFW20A10R0JACT-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}FW20A10R0JA{URL.TIP}Manufacturer|1|Digi-Key|Loading...||{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DBourns%26mpn%3DFW20A10R0JA%26seller%3DDigi-Key%26sku%3DFW20A10R0JACT-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}FW20A10R0JACT-ND{URL.TIP}Supplier|16251||
17|Axial|Resistors|RES T/H 11k3 OHM 1/4W 1% Metal Film|RES V 0.25W 5mm|MFR-25FBF52-11K3|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DMFR-25FBF52-11K3%26seller%3DDigi-Key%26sku%3D11.3KXBK-ND%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}Yageo{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DMFR-25FBF52-11K3%26seller%3DDigi-Key%26sku%3D11.3KXBK-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}MFR-25FBF52-11K3{URL.TIP}Manufacturer|1|Digi-Key|Loading...||{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DMFR-25FBF52-11K3%26seller%3DDigi-Key%26sku%3D11.3KXBK-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}11.3KXBK-ND{URL.TIP}Supplier|4405||
18|Axial|Resistors|RES T/H 1K OHM 1/4W 1%|RES V 0.25W 5mm|MFR-25FBF52-1K|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DMFR-25FBF52-1K%26seller%3DDigi-Key%26sku%3D1.00KXBK-ND%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}Yageo{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DMFR-25FBF52-1K%26seller%3DDigi-Key%26sku%3D1.00KXBK-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}MFR-25FBF52-1K{URL.TIP}Manufacturer|1|Digi-Key|Loading...||{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DMFR-25FBF52-1K%26seller%3DDigi-Key%26sku%3D1.00KXBK-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}1.00KXBK-ND{URL.TIP}Supplier|94483||
19|Axial|Resistors|RES T/H 1M OHM 1/4W 5% AXIAL|RES H 0.25W 8.5mm|CFR-25JB-52-1M|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DCFR-25JB-52-1M%26seller%3DDigi-Key%26sku%3D1.0MQBK-ND%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}Yageo{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DCFR-25JB-52-1M%26seller%3DDigi-Key%26sku%3D1.0MQBK-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}CFR-25JB-52-1M{URL.TIP}Manufacturer|2|Digi-Key|Loading...||{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DCFR-25JB-52-1M%26seller%3DDigi-Key%26sku%3D1.0MQBK-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}1.0MQBK-ND{URL.TIP}Supplier|156783||
20|Axial|Resistors|RES T/H 210 OHM 1/4W 1%|RES V 0.25W 5mm|MFR-25FBF52-210R|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DMFR-25FBF52-210R%26seller%3DDigi-Key%26sku%3D210XBK-ND%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}Yageo{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DMFR-25FBF52-210R%26seller%3DDigi-Key%26sku%3D210XBK-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}MFR-25FBF52-210R{URL.TIP}Manufacturer|1|Digi-Key|Loading...||{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DMFR-25FBF52-210R%26seller%3DDigi-Key%26sku%3D210XBK-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}210XBK-ND{URL.TIP}Supplier|9695||
21|Axial|Resistors|RES T/H 360 OHM 1/4W 5% AXIAL|RES V 0.25W 5mm|CFR-25JB-52-360R|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DCFR-25JB-52-360R%26seller%3DDigi-Key%26sku%3D360QBK-ND%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}Yageo{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DCFR-25JB-52-360R%26seller%3DDigi-Key%26sku%3D360QBK-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}CFR-25JB-52-360R{URL.TIP}Manufacturer|1|Digi-Key|Loading...||{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DCFR-25JB-52-360R%26seller%3DDigi-Key%26sku%3D360QBK-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}360QBK-ND{URL.TIP}Supplier|30687||
22|Axial|Resistors|RES T/H 43k2 OHM 1/4W 1%|RES V 0.25W 5mm|MFR-25FBF52-43K2|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DMFR-25FBF52-43K2%26seller%3DDigi-Key%26sku%3D43.2KXBK-ND%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}Yageo{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DMFR-25FBF52-43K2%26seller%3DDigi-Key%26sku%3D43.2KXBK-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}MFR-25FBF52-43K2{URL.TIP}Manufacturer|1|Digi-Key|Loading...||{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DMFR-25FBF52-43K2%26seller%3DDigi-Key%26sku%3D43.2KXBK-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}43.2KXBK-ND{URL.TIP}Supplier|5915||
23|Axial|Resistors|RES T/H 4k7 OHM 1/4W 5% AXIAL|RES V 0.25W 5mm|CFR-25JB-52-4K7|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DCFR-25JB-52-4K7%26seller%3DDigi-Key%26sku%3D4.7KQBK-ND%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}Yageo{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DCFR-25JB-52-4K7%26seller%3DDigi-Key%26sku%3D4.7KQBK-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}CFR-25JB-52-4K7{URL.TIP}Manufacturer|1|Digi-Key|Loading...||{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DCFR-25JB-52-4K7%26seller%3DDigi-Key%26sku%3D4.7KQBK-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}4.7KQBK-ND{URL.TIP}Supplier|133439||
24||Transformers|Transformer 3000Vrms 95V/265V Prim. 12V/9V Sec. Through Hole|PH0262NL|PH0262NL|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DPulse%2520Electronics%2520Power%26mpn%3DPH0262NL%26seller%3DDigi-Key%26sku%3DPH0262NL-ND%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}Pulse%20Electronics%20Power{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DPulse%2520Electronics%2520Power%26mpn%3DPH0262NL%26seller%3DDigi-Key%26sku%3DPH0262NL-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}PH0262NL{URL.TIP}Manufacturer|1|Digi-Key|Loading...||{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DPulse%2520Electronics%2520Power%26mpn%3DPH0262NL%26seller%3DDigi-Key%26sku%3DPH0262NL-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}PH0262NL-ND{URL.TIP}Supplier|0||
